region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,vrs_raw_control_frontier,vrs_bc_control_frontier,control_frontier_degenerate_draws,control_frontier_all_draws_degenerate,is_control_unit
Fuzuli district,district,2003,,,8663.0,7645.0,3161.0,,8612.0,,,,,,,0.5982160931324213,0.5471053474792571,0,False,False
Gabala district,district,2003,,,24252.0,21887.0,766.0,,23358.0,,,,,,,0.6529583656312314,0.5919649132015228,0,False,True
Gakh district,district,2003,,,13580.0,11006.0,411.0,,17329.0,,,,,,,0.9317701688658155,0.8708007520940004,0,False,True
Gazakh district,district,2003,,,13063.0,11117.0,1232.0,,14353.0,,,,,,,0.6684092609339515,0.5938467998515037,0,False,True
Gobustan district,district,2003,,,10868.0,10767.0,1120.0,,12458.0,,,,,,,0.6041205239168561,0.5369528131592887,0,False,True
Goranboy district,district,2003,,,15912.0,14192.0,1760.0,,14500.0,,,,,,,0.5274889945810751,0.470891541582962,0,False,True
Goychay district,district,2003,,,22218.0,17734.0,1487.0,,21568.0,,,,,,,0.6673788890367919,0.6007959101801255,0,False,True
Goygol district,district,2003,,,8835.0,8630.0,765.0,,8870.0,,,,,,,0.5500131784570311,0.4845975934301926,0,False,True
Guba district,district,2003,,,26423.0,25618.0,168.0,,33440.0,,,,,,,0.872526458709993,0.806451941074479,21,False,True
Gusar district,district,2003,,,17434.0,17275.0,83.0,,21178.0,,,,,,,0.7968994552086857,0.6478605452800691,1,False,True
Hajigabul district,district,2003,,,12448.0,11145.0,990.0,,11984.0,,,,,,,0.5642867594242589,0.49779521427109874,0,False,True
Imishli district,district,2003,,,30018.0,24912.0,12951.0,,26631.0,,,,,,,0.5801630091953935,0.5230478382887429,0,False,True
Ismayilli district,district,2003,,,24632.0,23158.0,1335.0,,22558.0,,,,,,,0.5660611638537533,0.5169841578635863,0,False,True
Julfa district,district,2003,,,5545.0,5323.0,1344.0,,7439.0,,,,,,,0.7501569173995558,0.6801713681813099,0,False,True
Kalbajar district,district,2003,,,6099.0,5800.0,61.0,,4287.0,,,,,,,0.6611610178199381,0.30768062656279627,0,False,False
Khachmaz district,district,2003,,,25461.0,23256.0,2238.0,,30400.0,,,,,,,0.7809127979743778,0.7029985097453965,0,False,True
Khojavand district,district,2003,,,1818.0,1779.0,201.0,,1717.0,,,,,,,1.044293946260926,0.5296428671686262,0,False,False
Kurdamir district,district,2003,,,27650.0,20261.0,9734.0,,22289.0,,,,,,,0.5786100164583936,0.5208474930152235,0,False,True
Lachin district,district,2003,,,10574.0,8298.0,259.0,,11781.0,,,,,,,0.8072309458365101,0.7077206517312803,0,False,False
Lerik district,district,2003,,,16065.0,15652.0,313.0,,13583.0,,,,,,,0.5175524931159464,0.4603838281035836,0,False,True
Masalli district,district,2003,,,26593.0,24960.0,90.0,,36894.0,,,,,,,0.9999999999999998,0.9212329903664622,75,False,True
Neftchala district,district,2003,,,17515.0,15285.0,5915.0,,18110.0,,,,,,,0.6066059078401027,0.5442755520817976,0,False,True
Oghuz district,district,2003,,,12494.0,10323.0,446.0,,14358.0,,,,,,,0.7940508785057715,0.7267512956005303,0,False,True
Ordubad district,district,2003,,,3086.0,3056.0,482.0,,3946.0,,,,,,,0.7450361122252566,0.5467578057581701,0,False,True
Saatli district,district,2003,,,25177.0,21517.0,7102.0,,27816.0,,,,,,,0.7063264904100097,0.6351671757981868,0,False,True
Sabirabad district,district,2003,,,41604.0,33865.0,7239.0,,47963.0,,,,,,,0.9999999999999983,0.9229086375110005,76,False,True
Sadarak district,district,2003,,,1215.0,924.0,290.0,,1235.0,,,,,,,0.9999999999999999,0.08326146141514901,6,False,True
Salyan district,district,2003,,,26606.0,24503.0,9992.0,,31257.0,,,,,,,0.7085407598243876,0.636271894811075,0,False,True
Samukh district,district,2003,,,7866.0,6813.0,2339.0,,8700.0,,,,,,,0.6776596442702504,0.6195673906123292,0,False,True
Shabran district,district,2003,,,10743.0,9241.0,4.0,,11821.0,,,,,,,0.9999999999999987,0.05981280176518333,7,False,True
Shahbuz district,district,2003,,,8846.0,8846.0,729.0,,10972.0,,,,,,,0.6550879183650947,0.576352084896309,0,False,True
Shaki district,district,2003,,,27111.0,20788.0,1341.0,,32175.0,,,,,,,0.9631596524552587,0.8696569685049296,1,False,True
Shamakhi district,district,2003,,,18063.0,16887.0,15.0,,20037.0,,,,,,,0.999999999999994,0.31729981633024584,7,False,True
Shamkir district,district,2003,,,25672.0,24705.0,5760.0,,30224.0,,,,,,,0.6764594214439797,0.6025631115997546,0,False,True
Sharur district,district,2003,,,16155.0,15598.0,6950.0,,19135.0,,,,,,,0.626941483642875,0.5619436821540266,0,False,True
Shusha district,district,2003,,,888.0,848.0,354.0,,734.0,,,,,,,1.0896226415094334,0.34867891626521774,21,False,False
Siyazan district,district,2003,,,4660.0,4200.0,9.0,,7624.0,,,,,,,1.0,0.36602093711960104,0,False,True
Tartar district,district,2003,,,9283.0,8827.0,1672.0,,9608.0,,,,,,,0.5739297438823552,0.5220799036883467,0,False,True
Tovuz district,district,2003,,,15513.0,14897.0,150.0,,20782.0,,,,,,,0.8941881813319708,0.8176519768983274,0,False,True
Ujar district,district,2003,,,25386.0,16898.0,5920.0,,22360.0,,,,,,,0.696405198620301,0.6258088773783429,0,False,True
Yevlakh district,district,2003,,,34327.0,21060.0,4371.0,,37140.0,,,,,,,0.9999999999999994,0.8415364306814137,12,False,True
Zagatala district,district,2003,,,27521.0,22527.0,5579.0,,32938.0,,,,,,,0.8176061734623695,0.7294380696370713,2,False,True
Zardab district,district,2003,,,21654.0,17308.0,7873.0,,22726.0,,,,,,,0.6932030407816457,0.6240762271567736,0,False,True
Absheron district,district,2004,,,10106.0,10106.0,1317.0,,20448.0,,,,,,,1.0000000000000004,0.8707698803830075,0,False,True
Agdash district,district,2004,,,28257.0,18022.0,12227.0,,23834.0,,,,,,,0.6953920430750086,0.6342700830115703,0,False,True
Aghdam district,district,2004,,,13533.0,12937.0,3281.0,,20258.0,,,,,,,0.7740006716464222,0.6813493045418275,0,False,False
Aghjabadi district,district,2004,,,38754.0,32651.0,19409.0,,47589.0,,,,,,,0.9051735685068351,0.7971849289640718,6,False,True
Aghstafa district,district,2004,,,10232.0,8181.0,857.0,,10408.0,,,,,,,0.6539541989494986,0.5796622144613465,0,False,True
Aghsu district,district,2004,,,17627.0,13059.0,2.0,,21948.0,,,,,,,1.0000000000000002,0.8305129284558013,42,False,True
Astara district,district,2004,,,18396.0,18003.0,12.0,,15215.0,,,,,,,0.4951168843875857,0.2822942483599671,2,False,True
Babak district,district,2004,,,7687.0,7058.0,1317.0,,10352.0,,,,,,,0.7335480254211283,0.6502792186422058,0,False,True
Balakan district,district,2004,,,16741.0,13132.0,972.0,,13900.0,,,,,,,0.5545181553365159,0.49632096554804006,0,False,True
Barda district,district,2004,,,32186.0,24987.0,14820.0,,33800.0,,,,,,,0.7873629231651261,0.7424742608731609,0,False,True
Beylagan district,district,2004,,,22506.0,19888.0,19800.0,,22150.0,,,,,,,0.5694703822104732,0.5127546147115559,0,False,True
Bilasuvar district,district,2004,,,17864.0,14616.0,3610.0,,14501.0,,,,,,,0.49280387031400946,0.43854540187357716,0,False,True
Fuzuli district,district,2004,,,8819.0,7985.0,3311.0,,7745.0,,,,,,,0.48900549814273625,0.42838881016020325,0,False,False
Gabala district,district,2004,,,24561.0,22332.0,1048.0,,24161.0,,,,,,,0.6346514540992815,0.5860597923167807,0,False,True
Gakh district,district,2004,,,12521.0,10241.0,446.0,,13580.0,,,,,,,0.7244057289315666,0.6486218134313105,0,False,True
Gazakh district,district,2004,,,13125.0,11074.0,1504.0,,16000.0,,,,,,,0.7165067883383852,0.6319506188589227,0,False,True
Gobustan district,district,2004,,,10995.0,10884.0,1188.0,,12582.0,,,,,,,0.5877814688660171,0.5225947093204402,0,False,True
Goranboy district,district,2004,,,17026.0,15388.0,2403.0,,14620.0,,,,,,,0.4718556168221085,0.41772673552884465,0,False,True
Goychay district,district,2004,,,22494.0,17977.0,1843.0,,22500.0,,,,,,,0.6681594085808555,0.6029584717315659,0,False,True
Goygol district,district,2004,,,9143.0,8963.0,1052.0,,10546.0,,,,,,,0.599661006430781,0.5312417711642036,0,False,True
Guba district,district,2004,,,26430.0,25850.0,334.0,,34109.0,,,,,,,0.9189129213348866,0.8049413633256244,6,False,True
Gusar district,district,2004,,,17767.0,17649.0,109.0,,22258.0,,,,,,,0.7497004965944982,0.6380063012522833,0,False,True
Hajigabul district,district,2004,,,12816.0,11456.0,1000.0,,12194.0,,,,,,,0.549454462105489,0.4884170833110494,0,False,True
Imishli district,district,2004,,,32080.0,26504.0,12699.0,,27054.0,,,,,,,0.5599063446916221,0.5193821294079599,0,False,True
Ismayilli district,district,2004,,,24719.0,23239.0,1434.0,,23014.0,,,,,,,0.5592754187222448,0.5120064372414316,0,False,True
Jalilabad district,district,2004,,,48746.0,45038.0,48.0,,48974.0,,,,,,,1.0000000000000027,0.9101289828142352,61,False,True
Julfa district,district,2004,,,5737.0,5550.0,1377.0,,7533.0,,,,,,,0.684903735983198,0.5939593772466487,0,False,True
Kalbajar district,district,2004,,,6627.0,6334.0,38.0,,4539.0,,,,,,,0.489914907637357,0.24679516138887714,0,False,False
Kangarli district,district,2004,,,4874.0,4874.0,2494.0,,6960.0,,,,,,,0.7225053910575079,0.6221189295427946,0,False,True
Khachmaz district,district,2004,,,25536.0,23410.0,2737.0,,33048.0,,,,,,,0.8571404488820253,0.7999826184391702,0,False,True
Khojaly district,district,2004,,,2014.0,1936.0,10.0,,1323.0,,,,,,,1.0000000000000013,0.46752503805265966,16,False,True
Khojavand district,district,2004,,,1826.0,1793.0,234.0,,1853.0,,,,,,,0.7886451885159671,0.39655228637998974,0,False,False
Kurdamir district,district,2004,,,28388.0,21239.0,10123.0,,22730.0,,,,,,,0.5528153877267753,0.49998155930451926,0,False,True
Lachin district,district,2004,,,11118.0,8800.0,437.0,,12007.0,,,,,,,0.7335758708223473,0.6517578113553555,0,False,False
Lankaran district,district,2004,,,18149.0,17674.0,1.0,,21262.0,,,,,,,1.0000000000004414,0.6242862982272215,30,False,True
Lerik district,district,2004,,,16186.0,15787.0,475.0,,13691.0,,,,,,,0.4833875836435443,0.43102580652155886,0,False,True
Masalli district,district,2004,,,29229.0,27622.0,270.0,,38257.0,,,,,,,1.0000000000000002,0.893146247163467,16,False,True
Neftchala district,district,2004,,,17774.0,15630.0,6059.0,,18545.0,,,,,,,0.5871402664706263,0.5200740417465836,0,False,True
Oghuz district,district,2004,,,12562.0,10495.0,757.0,,15464.0,,,,,,,0.7781023126832362,0.7004517381625114,0,False,True
Ordubad district,district,2004,,,3368.0,3327.0,425.0,,4351.0,,,,,,,0.7057890594749029,0.5409370206252926,0,False,True
Saatli district,district,2004,,,26124.0,22516.0,7635.0,,30650.0,,,,,,,0.7735208706064451,0.722559101100154,0,False,True
Sabirabad district,district,2004,,,43179.0,35132.0,6792.0,,55372.0,,,,,,,0.9999999999999986,0.9183890382496618,71,False,True
Sadarak district,district,2004,,,1090.0,817.0,290.0,,1420.0,,,,,,,0.9999999999999984,0.27136599353391766,11,False,True
Salyan district,district,2004,,,27377.0,24930.0,12900.0,,32348.0,,,,,,,0.747427057586919,0.7041547943860971,0,False,True
Samukh district,district,2004,,,8415.0,7279.0,2843.0,,10837.0,,,,,,,0.74380368098691,0.6650372600287153,0,False,True
Shabran district,district,2004,,,10796.0,9387.0,59.0,,10755.0,,,,,,,0.6521168130325709,0.515826427153053,0,False,True
Shahbuz district,district,2004,,,9214.0,9214.0,616.0,,11227.0,,,,,,,0.6395063335724053,0.5653362061470838,0,False,True
Shaki district,district,2004,,,28450.0,21783.0,1626.0,,34207.0,,,,,,,1.0000000000000009,0.9248370965661035,0,False,True
Shamkir district,district,2004,,,25765.0,24857.0,5793.0,,32885.0,,,,,,,0.7651028871976238,0.7077940349305051,0,False,True
Sharur district,district,2004,,,16518.0,16383.0,3299.0,,20212.0,,,,,,,0.609826687684983,0.5353472402269686,0,False,True
Shusha district,district,2004,,,739.0,739.0,352.0,,881.0,,,,,,,1.105548037889035,0.3477777072519783,13,False,False
Siyazan district,district,2004,,,4860.0,4381.0,9.0,,7850.0,,,,,,,1.0,0.5979608997009731,1,False,True
Tartar district,district,2004,,,9544.0,9093.0,2891.0,,10350.0,,,,,,,0.5692736844585025,0.5076641296776796,0,False,True
Tovuz district,district,2004,,,15632.0,14992.0,205.0,,22320.0,,,,,,,0.8780280935756164,0.7980980900183486,0,False,True
Ujar district,district,2004,,,26064.0,17035.0,7131.0,,22561.0,,,,,,,0.6821334443961964,0.6158822156386854,0,False,True
Yevlakh district,district,2004,,,36474.0,22678.0,5990.0,,26553.0,,,,,,,0.6385372997305521,0.5870452436222515,0,False,True
Zagatala district,district,2004,,,27563.0,22562.0,5928.0,,33698.0,,,,,,,0.8687503649318755,0.808110116088917,0,False,True
Zardab district,district,2004,,,21857.0,17655.0,10264.0,,20503.0,,,,,,,0.5746480969754556,0.5080969010827566,0,False,True
Absheron district,district,2005,18.8,12.66,10120.0,10120.0,1128.0,47.9,25201.0,6.6,16.5,31.57,26.0,18.8,6.6,0.9999999999999993,0.7686667363946549,0,False,True
Agdash district,district,2005,19.2,15.06,29979.0,19123.0,11802.0,47.6,26912.0,46.0,56.9,27.73,26.67,19.2,46.0,0.5995113555794119,0.5065923010644201,0,False,True
Aghdam district,district,2005,,,13991.0,13499.0,3795.0,,21941.0,,,,,,,0.655656850042069,0.538731101809655,0,False,False
Aghjabadi district,district,2005,,,39179.0,32948.0,19399.0,,47750.0,,,,,,,0.8449183463304702,0.7594695483346591,22,False,True
Aghstafa district,district,2005,8.59,,10421.0,8326.0,900.0,49.8,10512.0,23.1,,10.58,,8.59,23.1,0.5700484921461237,0.46463065814587734,0,False,True
Aghsu district,district,2005,11.74,12.44,17731.0,13271.0,1520.0,51.5,22724.0,70.4,,20.0,,11.74,70.4,0.6903872169747383,0.5479124837132894,0,False,True
Babak district,district,2005,,,7916.0,7278.0,1365.0,,10594.0,,,,,,,0.6090591334171279,0.4842646196329444,0,False,True
Balakan district,district,2005,26.23,,16976.0,13458.0,935.0,46.4,13964.0,1.4,,30.27,,26.23,1.4,0.47866081087931944,0.39080025684145725,0,False,True
Barda district,district,2005,,,32248.0,25079.0,15380.0,,38000.0,,,,,,,0.8045414106731571,0.7279167302232543,1,False,True
Beylagan district,district,2005,9.71,6.27,22638.0,20070.0,19538.0,47.6,22725.0,3.0,91.6,10.0,12.02,9.71,3.0,0.45620149206527866,0.37909270479550083,0,False,True
Bilasuvar district,district,2005,,15.21,18121.0,15109.0,3846.0,,14535.0,,7.5,,17.2,15.21,7.5,0.3949413862221833,0.325895780213088,0,False,True
Fuzuli district,district,2005,,,8630.0,7731.0,3411.0,,7750.0,,,,,,,0.4301403063138283,0.33367746144058863,0,False,False
Gabala district,district,2005,9.77,8.46,24934.0,22753.0,1000.0,50.0,24503.0,0.1,1.6,25.25,20.42,9.77,0.1,0.5809916059870555,0.48894582988760416,0,False,True
Gakh district,district,2005,20.22,22.54,12567.0,10282.0,482.0,47.6,9215.0,9.2,,22.07,,20.22,9.2,0.4626955246321191,0.3561142310220248,0,False,True
Gazakh district,district,2005,18.0,9.34,13426.0,11406.0,1649.0,47.3,16500.0,33.3,63.6,24.0,19.63,18.0,33.3,0.5902372859044236,0.4803032720670769,0,False,True
Gobustan district,district,2005,,9.0,11011.0,10900.0,1212.0,,12760.0,,17.6,,20.0,9.0,17.6,0.5090322446263893,0.4186411128096541,0,False,True
Goranboy district,district,2005,23.35,,16907.0,15442.0,3058.0,50.0,14645.0,42.9,,32.79,,23.35,42.9,0.3891981703629172,0.31908255245022804,0,False,True
Goychay district,district,2005,12.37,,22759.0,18185.0,2137.0,49.8,22235.0,88.3,,30.13,,12.37,88.3,0.4929987003769576,0.39216627484840483,0,False,True
Goygol district,district,2005,16.12,,9314.0,9139.0,997.0,51.0,14471.0,18.8,,22.07,,16.12,18.8,0.6783701489169782,0.5606137187774083,0,False,True
Guba district,district,2005,25.53,,26439.0,25922.0,178.0,49.7,34450.0,-22.4,,19.82,,25.53,-22.4,1.0000000000000007,0.7862476372385565,34,False,True
Gusar district,district,2005,21.69,,17564.0,17442.0,113.0,47.2,22258.0,-21.7,,16.28,,21.69,-21.7,1.000000000000005,0.8036889727298941,5,False,True
Hajigabul district,district,2005,,10.0,13197.0,11858.0,1050.0,,12480.0,,96.0,,26.0,10.0,96.0,0.47734311921256756,0.3927148111162425,0,False,True
Imishli district,district,2005,17.57,17.38,33885.0,28575.0,11019.0,46.4,28438.0,13.6,15.1,20.0,20.0,17.57,13.6,0.4431686268192205,0.3805812980124381,0,False,True
Ismayilli district,district,2005,20.05,16.48,24735.0,23397.0,1323.0,44.5,23106.0,-6.5,12.4,19.78,18.5,20.05,-6.5,0.498826506167566,0.42169283526581214,0,False,True
Julfa district,district,2005,,,6205.0,6018.0,1438.0,,7588.0,,,,,,,0.5420969842557242,0.408176035244573,0,False,True
Kalbajar district,district,2005,,28.57,7121.0,6841.0,52.0,,5264.0,,37.0,,39.15,28.57,37.0,0.7499999999999999,0.2798831608041308,0,False,False
Kangarli district,district,2005,,,5031.0,5031.0,2313.0,,7155.0,,,,,,,0.6149374174951459,0.4662425270426478,0,False,True
Khachmaz district,district,2005,17.48,11.24,25772.0,24102.0,2978.0,47.9,34270.0,7.0,78.0,18.07,20.0,17.48,7.0,0.7497454568901726,0.6374925606005768,0,False,True
Khojavand district,district,2005,,8.26,1688.0,1678.0,254.0,,1858.0,,66.7,,20.0,8.26,66.7,1.162305705601663,0.5511044300545342,0,False,False
Kurdamir district,district,2005,12.03,13.0,28773.0,21791.0,10331.0,49.0,23071.0,39.4,38.5,16.45,18.0,12.03,39.4,0.4263539905435865,0.35289807070185253,0,False,True
Lachin district,district,2005,,15.44,11301.0,9036.0,477.0,47.6,5045.0,2.2,7.4,22.45,18.0,15.44,2.2,0.3531499524501624,0.21275104045857407,0,False,False
Lerik district,district,2005,25.0,14.0,16254.0,15892.0,519.0,45.8,13745.0,11.7,14.6,28.0,16.04,25.0,11.7,0.4735425639722136,0.3944537648621296,0,False,True
Masalli district,district,2005,21.0,8.71,30607.0,28957.0,315.0,47.9,43524.0,10.9,50.0,14.83,18.46,21.0,10.9,1.0,0.8849333309161982,65,False,True
Neftchala district,district,2005,23.88,23.99,18431.0,16486.0,5805.0,50.0,18736.0,-33.0,-29.2,16.29,17.0,23.88,-33.0,0.4611693563382486,0.3824360191152191,0,False,True
Oghuz district,district,2005,22.68,22.36,12565.0,10595.0,748.0,45.7,15476.0,39.0,36.3,31.52,31.88,22.68,39.0,0.6708157241841256,0.5531258673319797,0,False,True
Ordubad district,district,2005,,,3492.0,3455.0,334.0,,4445.0,,,,,,,0.7386693946356582,0.46937122597623127,0,False,True
Saatli district,district,2005,11.0,,27036.0,23956.0,7306.0,50.0,31540.0,50.0,,18.0,,11.0,50.0,0.6303643271663033,0.5545016399278113,0,False,True
Sabirabad district,district,2005,16.02,14.22,44757.0,36441.0,8550.0,50.0,58698.0,4.2,19.4,17.0,17.0,16.02,4.2,1.0000000000000027,0.8871952754577059,62,False,True
Sadarak district,district,2005,,,1149.0,876.0,405.0,,1459.0,,,,,,,1.0,0.04828361875356113,24,False,True
Salyan district,district,2005,19.3,11.29,28555.0,26382.0,11888.0,47.8,32994.0,71.6,24.0,32.67,14.0,19.3,71.6,0.6157046511363119,0.5517407173879949,0,False,True
Samukh district,district,2005,9.7,14.0,8530.0,7416.0,2960.0,45.5,11094.0,20.8,18.0,18.12,17.71,9.7,20.8,0.623976331503977,0.5107795057695108,0,False,True
Shabran district,district,2005,14.0,,10239.0,9154.0,66.0,48.2,10819.0,-15.0,35.3,11.96,18.93,14.0,-15.0,0.8302767776777598,0.533554447990374,0,False,True
Shahbuz district,district,2005,,,9653.0,9653.0,495.0,,11672.0,,,,,,,0.5928797379462657,0.47446651490507896,0,False,True
Shaki district,district,2005,28.48,12.8,30668.0,24116.0,1857.0,46.7,35733.0,19.9,43.1,34.38,18.32,28.48,19.9,0.8349945764716207,0.646546299812671,0,False,True
Shamkir district,district,2005,16.0,,26303.0,25389.0,5093.0,47.9,33425.0,20.0,,19.2,,16.0,20.0,0.6531248878652163,0.5628260056018921,0,False,True
Sharur district,district,2005,,,17215.0,17073.0,3417.0,,21265.0,,,,,,,0.5029877426107373,0.4098311419013694,0,False,True
Shusha district,district,2005,,,1100.0,1055.0,362.0,,881.0,,,,,,,1.0525976132834645,0.03500258870636941,5,False,False
Siyazan district,district,2005,28.65,12.56,4974.0,4458.0,39.0,47.0,7714.0,3.4,48.9,30.0,22.34,28.65,3.4,1.0000000000000002,0.4200397434051173,7,False,True
Tartar district,district,2005,20.71,,9873.0,9537.0,4038.0,46.8,10430.0,-8.2,,30.0,,20.71,-8.2,0.45809778879552293,0.37249618660945283,0,False,True
Tovuz district,district,2005,16.03,,15986.0,15340.0,205.0,47.0,22830.0,87.2,,30.0,,16.03,87.2,0.948039073393675,0.8103311006845584,3,False,True
Ujar district,district,2005,10.96,,26353.0,16938.0,7837.0,32.5,23447.0,,,,,10.96,,0.5571541053374581,0.4599596847374421,0,False,True
Yevlakh district,district,2005,30.94,12.29,36504.0,22696.0,8807.0,51.1,26612.0,61.6,81.4,50.0,31.71,30.94,61.6,0.49474462877577696,0.41354553472306266,0,False,True
Zagatala district,district,2005,16.0,18.0,27613.0,22667.0,6546.0,49.8,36862.0,37.5,,22.0,,16.0,37.5,0.850703033546677,0.7583587164454648,0,False,True
Zardab district,district,2005,20.0,10.88,21963.0,18205.0,10939.0,50.0,20810.0,,47.2,,20.0,20.0,47.2,0.46198047115065133,0.38455286268415845,0,False,True
Absheron district,district,2006,,,10132.0,10132.0,1003.0,,29714.0,,,,,,,0.9999999999999997,0.6872404968917045,0,False,True
Agdash district,district,2006,,,31295.0,19929.0,12424.0,,28235.0,,,,,,,0.48447341887473316,0.37742902501146425,0,False,True
Aghdam district,district,2006,,,14240.0,13810.0,4943.0,,22930.0,,,,,,,0.5752629532795116,0.46198594182261277,0,False,False
Aghjabadi district,district,2006,,,39784.0,33536.0,20360.0,,47847.0,,,,,,,0.7604189966992071,0.6022570072805882,7,False,True
Aghstafa district,district,2006,,,10559.0,8401.0,1197.0,,10852.0,,,,,,,0.5002544245632329,0.3823351609200165,0,False,True
Aghsu district,district,2006,,,17877.0,13453.0,1975.0,,23261.0,,,,,,,0.5984626539169043,0.4669977328198557,0,False,True
Babak district,district,2006,,,8408.0,7830.0,1322.0,,11128.0,,,,,,,0.5285595815883233,0.3973737726747457,0,False,True
Balakan district,district,2006,,,17294.0,13769.0,1183.0,,14040.0,,,,,,,0.41069095225817653,0.32942724987288935,0,False,True
Barda district,district,2006,,,33004.0,26409.0,19035.0,,40100.0,,,,,,,0.7169944054489745,0.6067717350976398,0,False,True
Beylagan district,district,2006,,,23708.0,21220.0,20848.0,,23236.0,,,,,,,0.3790318755409112,0.3058904866893263,0,False,True
Bilasuvar district,district,2006,,,18382.0,15507.0,4175.0,,14577.0,,,,,,,0.3386091101656826,0.270069385657511,0,False,True
Fuzuli district,district,2006,,,9876.0,8978.0,3711.0,,7850.0,,,,,,,0.34323607663480143,0.2468548189914619,0,False,False
Gabala district,district,2006,,,25222.0,23189.0,943.0,,24873.0,,,,,,,0.542477887093492,0.45377063178011745,0,False,True
Gakh district,district,2006,,,13265.0,10978.0,643.0,,9498.0,,,,,,,0.41286690464291975,0.31856983676876305,0,False,True
Gazakh district,district,2006,,,14206.0,12069.0,2276.0,,16830.0,,,,,,,0.4952631078261643,0.3935362107600274,0,False,True
Gobustan district,district,2006,,,11026.0,10915.0,1181.0,,12920.0,,,,,,,0.4657573955612182,0.37011187387506783,0,False,True
Goranboy district,district,2006,,,17836.0,16507.0,5325.0,,14667.0,,,,,,,0.31985421544410786,0.2561555227649841,0,False,True
Goychay district,district,2006,,,22978.0,18397.0,2260.0,,22550.0,,,,,,,0.4251695268506371,0.32433334381016854,0,False,True
Goygol district,district,2006,,,9564.0,9410.0,948.0,,15538.0,,,,,,,0.6300483504446334,0.5044027247058158,0,False,True
Guba district,district,2006,,,26443.0,25955.0,134.0,,34502.0,,,,,,,0.9999999999999993,0.8121877580275259,8,False,True
Gusar district,district,2006,,,17989.0,17869.0,286.0,,22259.0,,,,,,,0.7924823620198613,0.7008841244683096,0,False,True
Hajigabul district,district,2006,,,13308.0,12050.0,1250.0,,12484.0,,,,,,,0.4150306139004248,0.3301557866211587,0,False,True
Imishli district,district,2006,,,34738.0,29359.0,10346.0,,30696.0,,,,,,,0.37345743171818024,0.292544865355423,0,False,True
Ismayilli district,district,2006,,,23503.0,22486.0,1460.0,,23148.0,,,,,,,0.4278452007758086,0.3344275969232122,0,False,True
Jabrayil district,district,2006,,,3254.0,3132.0,165.0,,3616.0,,,,,,,1.093494197472856,0.7737084342814047,0,False,False
Jalilabad district,district,2006,,,49247.0,45495.0,10.0,,49031.0,,,,,,,0.9999999999999989,0.8553683172036224,72,False,True
Julfa district,district,2006,,,6732.0,6552.0,1453.0,,7944.0,,,,,,,0.4749519884753266,0.3326791070250592,0,False,True
Kalbajar district,district,2006,,,8583.0,8217.0,70.0,,5778.0,,,,,,,0.5825612925545178,0.21641533000705426,0,False,False
Kangarli district,district,2006,,,5404.0,5404.0,2319.0,,7486.0,,,,,,,0.5485187591736413,0.3870446164810011,0,False,True
Khachmaz district,district,2006,,,25840.0,24155.0,3615.0,,35161.0,,,,,,,0.6340540834885603,0.5050327026587473,0,False,True
