region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat
Samukh district,district,2007,,,9171.0,8089.0,8582.0,,12850.0,,,,
Samukh district,district,2008,21.18,15.96,9530.0,8516.0,7314.0,47.0,13032.0,37.8,41.1,40.0,45.17
Samukh district,district,2009,25.11,24.6,9582.0,8554.0,8568.0,47.3,13106.0,32.7,37.0,34.64,50.0
Samukh district,district,2010,21.99,28.57,9804.0,8793.0,7861.0,47.2,13616.0,39.0,80.0,32.2,69.2
Samukh district,district,2011,24.52,28.57,9901.0,8951.0,7727.0,47.1,13685.0,27.1,35.0,35.7,38.6
Samukh district,district,2012,24.62,28.93,10013.0,9018.0,7848.0,47.0,13714.0,31.2,37.5,37.25,45.8
Samukh district,district,2013,28.94,32.97,10164.0,9144.0,7900.0,47.1,14041.0,35.2,25.0,35.9,37.0
Samukh district,district,2014,30.89,30.56,10247.0,9220.0,7880.0,47.2,14099.0,15.5,54.7,36.98,50.0
Samukh district,district,2015,33.7,38.46,10342.0,9346.0,7569.0,47.2,16737.0,31.6,27.3,39.43,60.03
Samukh district,district,2016,33.43,41.67,12078.0,11256.0,7612.0,47.2,29014.0,25.3,40.3,42.13,60.0
Samukh district,district,2017,40.88,40.78,11750.0,10964.0,5893.0,47.1,30413.0,18.9,19.8,50.25,50.0
Samukh district,district,2018,46.28,36.63,12377.0,11572.0,6509.0,47.0,30785.0,54.2,36.6,60.92,71.25
Samukh district,district,2019,45.64,50.48,12222.0,11414.0,7074.0,47.0,31359.0,36.0,59.2,62.09,79.74
Samukh district,district,2020,48.41,48.0,11872.0,11075.0,8110.0,47.0,31367.0,46.9,40.6,71.13,67.48
Samukh district,district,2021,47.84,64.9,11470.0,10672.0,8542.5,47.0,32547.0,24.2,23.3,58.69,80.0
Samukh district,district,2022,55.11,60.04,11131.0,10395.0,8361.5,47.0,32657.0,24.5,33.3,68.92,80.0
Samukh district,district,2023,57.19,50.66,11178.0,10447.0,7720.1,47.0,33207.0,20.4,58.0,70.28,80.03
Samukh district,district,2024,57.05,53.53,11215.0,10586.0,8071.3,47.0,33708.0,20.2,49.4,72.91,80.8
Shabran district,district,2000,,,10448.0,8504.0,4.0,,10408.0,,,,
Shabran district,district,2001,,,10703.0,8978.0,,,10498.0,,,,
Shabran district,district,2002,,,10690.0,9150.0,4.0,,10747.0,,,,
Shabran district,district,2003,,,10743.0,9241.0,4.0,,11821.0,,,,
Shabran district,district,2004,,,10796.0,9387.0,59.0,,10755.0,,,,
Shabran district,district,2005,14.0,,10239.0,9154.0,66.0,48.2,10819.0,-15.0,35.3,11.96,18.93
Shabran district,district,2006,,,10323.0,9290.0,67.0,,10820.0,,,,
Shabran district,district,2007,,,10655.0,9521.0,771.0,,10821.0,,,,
Shabran district,district,2008,19.04,14.0,11378.0,10114.0,963.0,41.8,10889.0,-4.4,,23.37,50.0
Shabran district,district,2009,23.33,20.17,11404.0,10156.0,962.0,48.0,11068.0,-30.6,10.1,33.01,38.0
Shabran district,district,2010,38.73,37.5,11711.0,10442.0,846.0,54.4,11885.0,62.7,,58.2,
Shabran district,district,2011,47.28,,11892.0,10599.0,672.0,48.0,12377.0,28.9,,52.4,
Shabran district,district,2012,53.26,,11976.0,10699.0,689.0,47.9,12666.0,23.8,,58.65,
Shabran district,district,2013,64.12,,11828.0,10576.0,637.0,47.5,13063.0,23.1,,63.5,
Shabran district,district,2014,87.92,22.22,11512.0,10183.0,656.0,48.3,15478.0,24.5,128.3,68.05,60.0
Shabran district,district,2015,75.23,20.0,12072.0,10674.0,812.0,47.7,15485.0,28.0,,72.72,
Shabran district,district,2016,92.05,20.0,11760.0,10450.0,855.0,47.7,15541.0,20.1,,75.51,
Shabran district,district,2017,72.0,,11770.0,10479.0,828.0,48.0,14602.0,10.9,,79.41,
Shabran district,district,2018,94.38,,11900.0,10587.0,647.0,48.3,15011.0,16.9,,80.62,
Shabran district,district,2019,164.23,30.0,11933.0,10724.0,686.0,48.1,15060.0,22.0,,98.57,
Shabran district,district,2020,47.83,48.0,11977.0,10760.0,679.4,48.0,15167.0,66.5,,75.41,
Shabran district,district,2021,59.76,53.0,11957.0,10765.0,720.9,48.0,15252.0,29.1,,66.46,
Shabran district,district,2022,54.21,,11746.0,10694.0,747.5,48.0,15216.0,45.8,,72.99,
Shabran district,district,2023,56.67,,11725.0,10694.0,1032.4,48.0,15061.0,49.0,,77.98,
Shabran district,district,2024,49.07,,11214.0,10293.0,992.7,38.9,15108.0,43.7,,78.11,
Shahbuz district,district,2000,,,7258.0,7258.0,400.0,,10348.0,,,,
Shahbuz district,district,2001,,,7804.0,7804.0,430.0,,9599.0,,,,
Shahbuz district,district,2002,,,8593.0,8593.0,437.0,,10621.0,,,,
Shahbuz district,district,2003,,,8846.0,8846.0,729.0,,10972.0,,,,
Shahbuz district,district,2004,,,9214.0,9214.0,616.0,,11227.0,,,,
Shahbuz district,district,2005,,,9653.0,9653.0,495.0,,11672.0,,,,
Shahbuz district,district,2006,,,9874.0,9874.0,408.0,,12149.0,,,,
Shahbuz district,district,2007,,,10098.0,10098.0,360.0,,12565.0,,,,
Shahbuz district,district,2008,,,10246.0,10246.0,412.0,,12918.0,,,,
Shahbuz district,district,2009,,,10400.0,10400.0,402.0,,13296.0,,,,
Shahbuz district,district,2010,,,10523.0,10523.0,382.0,,13610.0,,,,
Shahbuz district,district,2011,,,10650.0,10650.0,386.0,,13785.0,,,,
Shahbuz district,district,2012,,,10875.0,10875.0,388.0,,13950.0,,,,
Shahbuz district,district,2013,,,10994.0,10994.0,332.0,,13980.0,,,,
Shahbuz district,district,2014,,,11114.0,11114.0,326.0,,14012.0,,,,
Shahbuz district,district,2015,,,11240.0,11240.0,300.0,,14265.0,,,,
Shahbuz district,district,2016,,,11374.0,11374.0,304.0,,14421.0,,,,
Shahbuz district,district,2017,,,11524.0,11524.0,217.0,,14865.0,,,,
Shahbuz district,district,2018,,,11657.0,11657.0,212.0,,15042.0,,,,
Shahbuz district,district,2019,,,11796.0,11796.0,218.0,,15301.0,,,,
Shahbuz district,district,2020,,,11957.0,11957.0,367.0,,15578.0,,,,
Shahbuz district,district,2021,,,12107.0,12107.0,495.0,,15767.0,,,,
Shahbuz district,district,2022,,,12247.0,12247.0,494.0,,15962.0,,,,
Shahbuz district,district,2023,,,4794.0,4794.0,504.0,,10824.0,,,,
Shahbuz district,district,2024,,,4338.0,4338.0,349.0,,10927.0,,,,
Shaki district,district,2000,,,24891.0,18878.0,1092.0,,27874.0,,,,
Shaki district,district,2001,,,25839.0,19588.0,809.0,,31563.0,,,,
Shaki district,district,2002,,,26301.0,20118.0,1131.0,,32263.0,,,,
Shaki district,district,2003,,,27111.0,20788.0,1341.0,,32175.0,,,,
Shaki district,district,2004,,,28450.0,21783.0,1626.0,,34207.0,,,,
Shaki district,district,2005,28.48,12.8,30668.0,24116.0,1857.0,46.7,35733.0,19.9,43.1,34.38,18.32
Shaki district,district,2006,,,31551.0,25376.0,2419.0,,38763.0,,,,
Shaki district,district,2007,,,33940.0,27922.0,4713.0,,40242.0,,,,
Shaki district,district,2008,48.23,32.0,35450.0,29260.0,7780.0,48.0,47273.0,22.1,71.9,58.52,55.0
Shaki district,district,2009,48.53,35.0,36917.0,30408.0,9487.0,48.0,47602.0,21.7,71.4,58.63,60.0
Shaki district,district,2010,46.45,38.0,37896.0,31364.0,7598.0,47.4,49823.0,26.9,70.9,58.6,65.0
Shaki district,district,2011,37.54,41.56,38694.0,32134.0,8647.0,48.0,50222.0,72.5,71.1,64.6,65.0
Shaki district,district,2012,43.08,40.19,38984.0,32393.0,7753.0,48.0,54294.0,21.5,75.1,52.4,70.0
Shaki district,district,2013,40.0,41.99,39124.0,32571.0,6755.0,48.0,55789.0,19.1,54.8,47.6,65.0
Shaki district,district,2014,38.59,43.0,36305.0,30160.0,6858.0,48.0,57508.0,25.6,62.8,48.56,70.0
Shaki district,district,2015,45.0,39.99,35496.0,29618.0,7228.0,48.0,55692.0,4.6,75.0,47.27,70.0
Shaki district,district,2016,38.96,43.0,35696.0,29819.0,6387.0,48.0,56845.0,,62.8,42.74,70.0
Shaki district,district,2017,36.84,40.0,35921.0,30029.0,5583.0,48.0,58261.0,30.0,75.0,47.82,70.0
Shaki district,district,2018,36.5,40.0,35944.0,30605.0,5001.0,48.0,58973.0,33.8,50.9,65.57,60.36
Shaki district,district,2019,36.96,34.36,35648.0,30954.0,4644.0,48.0,59121.0,37.4,37.9,69.44,61.54
Shaki district,district,2020,22.7,37.49,34914.0,30478.0,4042.0,48.0,60678.0,37.5,56.4,69.85,72.87
Shaki district,district,2021,22.83,36.66,32721.0,29275.0,4120.0,48.0,61638.0,20.1,59.9,84.09,61.18
Shaki district,district,2022,31.69,34.92,31935.0,28500.0,4149.0,43.9,54558.0,55.5,47.2,96.99,48.37
Shaki district,district,2023,85.22,34.98,28375.0,25872.0,4360.2,12.0,53731.0,33.3,22.0,120.0,81.14
Shaki district,district,2024,95.35,,27628.0,25560.0,4396.5,12.5,53282.0,77.1,,151.54,
Shamakhi district,district,2000,,,16394.0,14751.0,,,20000.0,,,,
Shamakhi district,district,2001,,,17051.0,15776.0,1958.0,,17749.0,,,,
Shamakhi district,district,2002,,,17718.0,16500.0,15.0,,19339.0,,,,
Shamakhi district,district,2003,,,18063.0,16887.0,15.0,,20037.0,,,,
Shamakhi district,district,2004,,,18460.0,17547.0,,,20138.0,,,,
Shamakhi district,district,2005,,8.49,18788.0,18011.0,,,20251.0,,88.9,,17.0
Shamakhi district,district,2006,,,18802.0,18297.0,,,20363.0,,,,
Shamakhi district,district,2007,,,18916.0,18458.0,,,20506.0,,,,
Shamakhi district,district,2008,,9.01,19199.0,18788.0,35.0,,20671.0,,-7.5,,25.67
Shamakhi district,district,2009,,13.44,19250.0,18856.0,96.0,,20878.0,,17.0,,55.0
Shamakhi district,district,2010,,13.81,19312.0,18901.0,117.0,,20880.0,,13.9,,79.9
Shamakhi district,district,2011,,14.34,19544.0,19126.0,117.0,,21074.0,,14.0,,80.0
Shamakhi district,district,2012,,18.87,19759.0,19336.0,147.0,,22358.0,,14.0,,80.0
Shamakhi district,district,2013,,16.11,19971.0,19652.0,328.0,,22674.0,,25.1,,80.0
Shamakhi district,district,2014,,25.0,20055.0,19733.0,431.0,,23011.0,,167.2,,80.62
Shamakhi district,district,2015,,37.27,20115.0,19797.0,364.0,,23146.0,,212.9,,80.23
Shamakhi district,district,2016,,35.29,20155.0,19900.0,399.0,,23261.0,,225.5,,73.74
Shamakhi district,district,2017,,32.1,13602.0,13339.0,485.0,,20319.0,,55.6,,70.0
Shamakhi district,district,2018,29.9,76.99,13584.0,13298.0,450.0,41.0,21796.0,,38.4,,75.26
Shamakhi district,district,2019,38.5,75.63,14631.0,14340.0,722.0,41.0,29483.0,,40.7,,74.44
Shamakhi district,district,2020,38.7,76.77,14720.0,14434.0,806.0,41.0,33256.0,,40.5,,74.52
Shamakhi district,district,2021,39.0,35.17,14285.0,13955.0,564.0,38.0,37477.0,,55.6,,70.0
Shamakhi district,district,2022,40.27,36.13,15502.0,15168.0,695.5,38.1,44013.0,83.1,,76.92,
Shamakhi district,district,2023,47.19,47.0,14112.0,13851.0,843.8,37.3,48243.0,11.8,,75.44,
Shamakhi district,district,2024,49.12,49.57,13424.0,13162.0,939.4,37.4,49123.0,85.8,72.4,91.59,85.0
Shamkir district,district,2000,,,17248.0,15907.0,3456.0,,20793.0,,,,
Shamkir district,district,2001,,,18784.0,17952.0,5677.0,,24135.0,,,,
Shamkir district,district,2002,,,25184.0,24223.0,5730.0,,26403.0,,,,
Shamkir district,district,2003,,,25672.0,24705.0,5760.0,,30224.0,,,,
Shamkir district,district,2004,,,25765.0,24857.0,5793.0,,32885.0,,,,
Shamkir district,district,2005,16.0,,26303.0,25389.0,5093.0,47.9,33425.0,20.0,,19.2,
Shamkir district,district,2006,,,26715.0,25765.0,5148.0,,35023.0,,,,
Shamkir district,district,2007,,,27880.0,26930.0,5159.0,,36110.0,,,,
Shamkir district,district,2008,10.0,,27893.0,26856.0,9704.0,48.0,36770.0,52.5,,20.22,
Shamkir district,district,2009,10.01,,28018.0,27131.0,9034.0,48.0,38619.0,116.7,,46.86,
Shamkir district,district,2010,17.31,,28562.0,27814.0,10090.0,42.0,45027.0,156.0,,42.2,
Shamkir district,district,2011,14.56,,28655.0,28012.0,10092.0,47.3,46962.0,76.4,,46.9,
Shamkir district,district,2012,13.93,,28904.0,28341.0,10098.0,46.5,47293.0,83.3,,55.01,
Shamkir district,district,2013,15.74,,29132.0,28565.0,9998.0,48.0,48769.0,83.8,,55.1,
Shamkir district,district,2014,17.46,,29190.0,28636.0,9372.0,48.0,51450.0,83.3,,55.0,
Shamkir district,district,2015,18.4,,29202.0,28627.0,9822.0,46.5,54608.0,83.3,,55.0,
Shamkir district,district,2016,20.06,,29295.0,28703.0,9771.0,48.0,56355.0,82.5,,55.0,
Shamkir district,district,2017,17.53,,29328.0,28729.0,9777.0,47.7,58159.0,83.3,,55.0,
Shamkir district,district,2018,16.5,,28303.0,27780.0,9882.0,47.8,59438.0,88.5,,56.54,
Shamkir district,district,2019,14.83,,27668.0,27260.0,9882.0,42.6,51109.0,89.9,,66.6,
Shamkir district,district,2020,15.76,,27827.0,27377.0,10374.5,42.0,52234.0,,,63.46,
Shamkir district,district,2021,18.65,,27855.0,27356.0,10603.0,44.2,53435.0,86.8,,63.88,
Shamkir district,district,2022,23.28,,27917.0,27401.0,10915.0,47.0,54504.0,254.0,,104.74,
Shamkir district,district,2023,6.33,,27965.0,27482.0,10769.0,10.4,55673.0,163.7,,51.33,
Shamkir district,district,2024,18.48,,28235.0,27947.0,11529.0,17.3,56953.0,4.0,,25.32,
Sharur district,district,2000,,,18564.0,17929.0,6421.0,,18950.0,,,,
Sharur district,district,2001,,,19388.0,18744.0,6553.0,,23690.0,,,,
Sharur district,district,2002,,,19610.0,19047.0,7028.0,,24495.0,,,,
Sharur district,district,2003,,,16155.0,15598.0,6950.0,,19135.0,,,,
Sharur district,district,2004,,,16518.0,16383.0,3299.0,,20212.0,,,,
Sharur district,district,2005,,,17215.0,17073.0,3417.0,,21265.0,,,,
Sharur district,district,2006,,,18660.0,18518.0,3490.0,,22337.0,,,,
Sharur district,district,2007,,,18680.0,18544.0,3681.0,,23127.0,,,,
Sharur district,district,2008,,,18947.0,18806.0,3931.0,,23690.0,,,,
Sharur district,district,2009,,,19250.0,19098.0,3487.0,,24512.0,,,,
Sharur district,district,2010,,,19535.0,19330.0,3043.0,,25236.0,,,,
Sharur district,district,2011,,,19750.0,19514.0,3046.0,,25690.0,,,,
Sharur district,district,2012,,,19980.0,19614.0,4117.0,,26190.0,,,,
Sharur district,district,2013,,,20190.0,19820.0,3999.0,,26250.0,,,,
Sharur district,district,2014,,,20418.0,20042.0,3994.0,,26358.0,,,,
Sharur district,district,2015,,,20776.0,20287.0,3986.0,,26854.0,,,,
Sharur district,district,2016,,,21015.0,20514.0,5024.0,,27265.0,,,,
Sharur district,district,2017,,,21468.0,20756.0,7857.0,,27698.0,,,,
Sharur district,district,2018,,,21725.0,20998.0,7934.0,,28087.0,,,,
Sharur district,district,2019,,,21998.0,21256.0,8129.0,,28708.0,,,,
Sharur district,district,2020,,,22336.0,21568.0,6788.3,,29294.0,,,,
Sharur district,district,2021,,,21652.0,20866.0,6409.6,,29694.0,,,,
Sharur district,district,2022,,,21906.0,21112.0,6837.0,,30135.0,,,,
Sharur district,district,2023,,,11676.0,11304.0,5780.0,,20960.0,,,,
Sharur district,district,2024,,,11468.0,11104.0,6144.8,,21226.0,,,,
Shirvan city,city,2000,,,664.0,658.0,,,692.0,,,,
Shirvan city,city,2001,,,637.0,625.0,25.0,,759.0,,,,
Shirvan city,city,2002,,,723.0,601.0,,,730.0,,,,
Shirvan city,city,2003,,,751.0,734.0,45.0,,793.0,,,,
Shirvan city,city,2004,,,647.0,646.0,45.0,,842.0,,,,
Shirvan city,city,2005,,,750.0,749.0,45.0,,845.0,,,,
Shirvan city,city,2006,,,929.0,920.0,37.0,,870.0,,,,
Shirvan city,city,2007,,,1027.0,1018.0,45.0,,872.0,,,,
Shirvan city,city,2008,,,1052.0,1050.0,45.0,,1035.0,,,,
Shirvan city,city,2009,,,1095.0,1093.0,45.0,,1235.0,,,,
Shirvan city,city,2010,,,1543.0,1542.0,45.0,,1318.0,,,,
Shirvan city,city,2011,,,1200.0,1200.0,45.0,,1998.0,,,,
Shirvan city,city,2012,,,1243.0,1243.0,45.0,,1669.0,,,,
Shirvan city,city,2013,,,1293.0,1293.0,21.0,,1717.0,,,,
Shirvan city,city,2014,,,1238.0,1238.0,21.0,,1780.0,,,,
Shirvan city,city,2015,,,1340.0,1340.0,10.0,,1892.0,,,,
Shirvan city,city,2016,,,1120.0,1120.0,11.0,,1354.0,,,,
Shirvan city,city,2017,,,1124.0,1124.0,7.0,,1357.0,,,,
Shirvan city,city,2018,,,958.0,958.0,5.0,,1696.0,,,,
Shirvan city,city,2019,,,980.0,980.0,6.0,,1947.0,,,,
Shirvan city,city,2020,,,985.0,985.0,6.0,,1952.0,,,,
Shirvan city,city,2021,,,984.0,984.0,6.0,,1953.0,,,,
Shirvan city,city,2022,,,1048.0,1048.0,2.2,,1917.0,,,,
Shirvan city,city,2023,,,901.0,901.0,2.2,,2030.0,,,,
Shirvan city,city,2024,,,903.0,903.0,2.2,,2022.0,,,,
Shusha district,district,2000,,,820.0,796.0,102.0,,732.0,,,,
Shusha district,district,2001,,,806.0,806.0,239.0,,854.0,,,,
Shusha district,district,2002,,,428.0,418.0,150.0,,940.0,,,,
Shusha district,district,2003,,,888.0,848.0,354.0,,734.0,,,,
Shusha district,district,2004,,,739.0,739.0,352.0,,881.0,,,,
Shusha district,district,2005,,,1100.0,1055.0,362.0,,881.0,,,,
Shusha district,district,2006,,,1122.0,1065.0,451.0,,881.0,,,,
Shusha district,district,2007,,,1057.0,1013.0,451.0,,898.0,,,,
Shusha district,district,2008,,17.78,1223.0,1182.0,515.0,,898.0,,41.7,,48.36
Shusha district,district,2009,,50.0,1335.0,1288.0,613.0,48.0,903.0,,,,
Shusha district,district,2010,,27.5,1763.0,1746.0,776.0,,1162.0,,,26.0,
Shusha district,district,2011,,,1901.0,1879.0,687.0,,1431.0,,,,
Shusha district,district,2012,34.44,,1966.0,1933.0,1022.0,48.0,1485.0,125.0,,,
Shusha district,district,2013,25.11,,2047.0,2022.0,1111.0,48.0,1833.0,33.5,,,
Shusha district,district,2014,30.0,,1965.0,1941.0,1075.0,48.2,1834.0,35.2,,80.0,
Shusha district,district,2015,,,2003.0,1980.0,1144.0,,1835.0,,,,
Shusha district,district,2016,,,2102.0,2074.0,594.0,,1836.0,,,,
Shusha district,district,2017,,,2168.0,2138.0,504.0,,1838.0,,,,
Shusha district,district,2018,,,2307.0,2268.0,391.0,,1842.0,,,,
Shusha district,district,2019,,,2383.0,2343.0,352.0,,1994.0,,,,
Shusha district,district,2020,,,2399.0,2356.0,236.5,,2027.0,,,,
Shusha district,district,2021,,,2413.0,2376.0,231.9,,2033.0,,,,
Shusha district,district,2022,,,2383.0,2352.0,220.7,,2040.0,,,,
Shusha district,district,2023,,,2531.0,2497.0,199.0,,2039.0,,,,
Shusha district,district,2024,,,2509.0,2467.0,213.1,,2041.0,,,,
Siyazan district,district,2000,,,4518.0,3993.0,,,5700.0,,,,
Siyazan district,district,2001,,,4590.0,4131.0,9.0,,6565.0,,,,
Siyazan district,district,2002,,,4540.0,4096.0,10.0,,7838.0,,,,
Siyazan district,district,2003,,,4660.0,4200.0,9.0,,7624.0,,,,
Siyazan district,district,2004,,,4860.0,4381.0,9.0,,7850.0,,,,
Siyazan district,district,2005,28.65,12.56,4974.0,4458.0,39.0,47.0,7714.0,3.4,48.9,30.0,22.34
Siyazan district,district,2006,,,5024.0,4495.0,41.0,,7880.0,,,,
Siyazan district,district,2007,,,5088.0,4583.0,78.0,,8034.0,,,,
Siyazan district,district,2008,33.33,15.6,5130.0,4542.0,65.0,50.0,8048.0,0.1,,33.33,50.0
Siyazan district,district,2009,55.0,25.65,5325.0,4806.0,6.0,50.0,8023.0,-16.5,117.2,50.17,56.13
Siyazan district,district,2010,18.2,30.75,5446.0,5007.0,22.0,48.0,9557.0,284.6,73.8,70.0,51.4
Siyazan district,district,2011,29.73,30.69,5791.0,5388.0,28.0,48.0,9842.0,134.3,64.0,69.6,50.2
Siyazan district,district,2012,25.01,35.82,5819.0,5394.0,100.0,48.0,10426.0,151.2,77.5,62.8,63.4
Siyazan district,district,2013,27.14,36.67,5901.0,5489.0,221.0,48.0,10766.0,65.4,91.5,45.1,70.0
Siyazan district,district,2014,,38.97,5945.0,5607.0,306.0,,11167.0,,80.1,,70.08
Siyazan district,district,2015,,40.49,6272.0,5984.0,203.0,,12199.0,,66.4,,67.17
Siyazan district,district,2016,,46.95,6279.0,5978.0,309.0,,12287.0,,58.6,,74.51
Siyazan district,district,2017,,42.49,6245.0,6002.0,335.0,,12338.0,,64.8,,70.0
Siyazan district,district,2018,,58.31,6374.0,6145.0,377.0,,12373.0,,20.0,,70.0
Siyazan district,district,2019,,52.77,6744.0,6520.0,466.0,,13445.0,,32.6,,70.0
Siyazan district,district,2020,,41.36,7036.0,6797.0,468.0,,13450.0,,69.3,,70.0
Siyazan district,district,2021,,47.13,6943.0,6701.0,422.0,,14002.0,,114.3,,88.42
Siyazan district,district,2022,,65.31,6496.0,6304.0,483.0,,14102.0,,23.6,,80.69
Siyazan district,district,2023,69.11,40.96,6377.0,6148.0,419.0,48.0,13804.0,44.7,120.0,100.0,95.56
Siyazan district,district,2024,,18.09,6233.0,5930.0,402.0,,13692.0,,,,
Sumgayit city,city,2000,,,424.0,422.0,,,280.0,,,,
Sumgayit city,city,2001,,,456.0,456.0,,,399.0,,,,
Sumgayit city,city,2002,,,722.0,722.0,,,515.0,,,,
Sumgayit city,city,2003,,,603.0,585.0,,,662.0,,,,
Sumgayit city,city,2004,,,645.0,645.0,,,703.0,,,,
Sumgayit city,city,2005,18.0,26.0,500.0,500.0,,49.7,594.0,34.7,-2.3,31.32,44.92
Sumgayit city,city,2006,,,656.0,654.0,,,612.0,,,,
Sumgayit city,city,2007,,,386.0,384.0,,,609.0,,,,
Sumgayit city,city,2008,,55.32,486.0,486.0,,,389.0,,14.3,,40.0
Sumgayit city,city,2009,25.02,,700.0,690.0,,48.0,571.0,14.3,,40.01,
Sumgayit city,city,2010,39.02,,909.0,897.0,,,807.0,4.2,,78.0,
Sumgayit city,city,2011,42.43,,898.0,886.0,,47.9,1184.0,12.3,,76.0,
Sumgayit city,city,2012,40.5,,927.0,917.0,,47.9,1205.0,23.7,,89.69,
Sumgayit city,city,2013,64.43,,776.0,771.0,,47.9,1215.0,38.5,,87.8,
Sumgayit city,city,2014,48.02,,1056.0,1047.0,,,1209.0,49.0,,79.05,
Sumgayit city,city,2015,46.03,,870.0,870.0,,48.0,1121.0,51.2,,117.39,
Sumgayit city,city,2016,279.44,,1015.0,1015.0,,25.0,1547.0,0.1,,137.66,
Sumgayit city,city,2017,62.65,,1203.0,1203.0,,13.2,1470.0,3.0,,60.55,
Sumgayit city,city,2018,96.76,,1450.0,1450.0,,7.2,1395.0,2.2,,84.74,
Sumgayit city,city,2019,103.68,,1634.0,1634.0,,5.3,1879.0,10.7,,121.0,
Sumgayit city,city,2020,38.28,,2292.0,2292.0,,11.5,2328.0,11.3,,115.02,
Sumgayit city,city,2021,38.26,,2191.0,2191.0,,11.5,3346.0,14.2,,136.73,
Sumgayit city,city,2022,116.13,,1557.0,1557.0,,11.5,3236.0,8.9,,167.9,
Sumgayit city,city,2023,149.42,,1673.0,1673.0,,11.5,3201.0,13.5,,174.8,
Sumgayit city,city,2024,133.83,,1614.0,1614.0,,46.8,3327.0,11.4,,213.0,
Tartar district,district,2000,,,8571.0,7866.0,1171.0,,7328.0,,,,
Tartar district,district,2001,,,8881.0,8188.0,1389.0,,8464.0,,,,
Tartar district,district,2002,,,9005.0,8444.0,1603.0,,9441.0,,,,
Tartar district,district,2003,,,9283.0,8827.0,1672.0,,9608.0,,,,
Tartar district,district,2004,,,9544.0,9093.0,2891.0,,10350.0,,,,
Tartar district,district,2005,20.71,,9873.0,9537.0,4038.0,46.8,10430.0,-8.2,,30.0,
Tartar district,district,2006,,,10249.0,9925.0,4032.0,,10670.0,,,,
Tartar district,district,2007,,,10534.0,10257.0,7550.0,,10740.0,,,,
Tartar district,district,2008,34.98,,10805.0,10610.0,8544.0,47.7,10850.0,,,36.17,
Tartar district,district,2009,15.91,,11039.0,10834.0,7880.0,48.0,11280.0,50.0,,30.0,
Tartar district,district,2010,32.92,,11136.0,10933.0,9923.0,52.0,12030.0,17.3,,33.5,
Tartar district,district,2011,77.39,,11332.0,11178.0,10182.0,71.2,12367.0,-12.0,,83.7,
Tartar district,district,2012,,,11505.0,11387.0,8755.0,48.0,13831.0,-23.4,,41.88,
Tartar district,district,2013,77.65,,11715.0,11600.0,8985.0,48.1,14258.0,,,20.0,
Tartar district,district,2014,28.88,,11757.0,11655.0,10866.0,47.8,14594.0,,,19.94,
Tartar district,district,2015,43.04,,11867.0,11783.0,11485.0,48.0,17742.0,,,23.33,
Tartar district,district,2016,35.8,,11946.0,11857.0,9944.0,46.5,20127.0,,,25.9,
Tartar district,district,2017,32.55,,12022.0,11938.0,8294.0,45.4,21630.0,,,27.65,
Tartar district,district,2018,33.93,,12156.0,12079.0,7264.0,42.6,22127.0,12.0,,30.0,
Tartar district,district,2019,26.66,,12535.0,12471.0,7541.0,44.7,22441.0,44.7,,30.0,
Tartar district,district,2020,26.21,14.86,12439.0,12362.0,8110.5,38.9,22065.0,21.3,102.2,30.16,30.0
Tartar district,district,2021,22.74,24.33,12715.0,12680.0,9026.2,39.9,22419.0,32.7,100.0,43.12,30.0
Tartar district,district,2022,53.92,,13220.0,13142.0,9515.4,45.6,23499.0,10.9,,61.49,
Tartar district,district,2023,58.67,,13928.0,13872.0,9362.2,46.3,24231.0,8.2,,67.23,
Tartar district,district,2024,67.86,,13684.0,13613.0,9080.5,46.8,24993.0,27.0,,86.17,
Tovuz district,district,2000,,,14418.0,13761.0,188.0,,18320.0,,,,
Tovuz district,district,2001,,,15056.0,14488.0,190.0,,21179.0,,,,
Tovuz district,district,2002,,,15270.0,14712.0,125.0,,22148.0,,,,
Tovuz district,district,2003,,,15513.0,14897.0,150.0,,20782.0,,,,
Tovuz district,district,2004,,,15632.0,14992.0,205.0,,22320.0,,,,
Tovuz district,district,2005,16.03,,15986.0,15340.0,205.0,47.0,22830.0,87.2,,30.0,
Tovuz district,district,2006,,,16185.0,15527.0,1905.0,,23424.0,,,,
Tovuz district,district,2007,,,16987.0,16329.0,2110.0,,24852.0,,,,
Tovuz district,district,2008,29.92,,17330.0,16671.0,2683.0,48.1,25532.0,66.2,,49.28,
Tovuz district,district,2009,40.09,,17416.0,16755.0,2833.0,51.0,25839.0,15.7,,46.44,
Tovuz district,district,2010,55.01,,17420.0,16736.0,4095.0,51.0,27350.0,2.5,,56.4,
Tovuz district,district,2011,28.11,,17587.0,16903.0,4351.0,47.0,28225.0,59.8,,52.0,
Tovuz district,district,2012,36.38,,17752.0,17068.0,3872.0,46.9,29512.0,44.6,,63.63,
Tovuz district,district,2013,36.71,,17811.0,17108.0,4227.0,46.8,31421.0,40.9,,63.7,
Tovuz district,district,2014,38.0,,17868.0,17196.0,4274.0,48.0,31786.0,49.3,,60.0,
