region,year,variable,value,region_type
Ganja city,2019,cows_heads,475.0,city
Ganja city,2020,cows_heads,659.0,city
Ganja city,2021,cows_heads,442.0,city
Ganja city,2022,cows_heads,337.0,city
Ganja city,2023,cows_heads,308.0,city
Ganja city,2024,cows_heads,291.0,city
Naftalan city,2000,cows_heads,,city
Naftalan city,2001,cows_heads,,city
Naftalan city,2002,cows_heads,,city
Naftalan city,2003,cows_heads,,city
Naftalan city,2004,cows_heads,,city
Naftalan city,2005,cows_heads,,city
Naftalan city,2006,cows_heads,,city
Naftalan city,2007,cows_heads,,city
Naftalan city,2008,cows_heads,,city
Naftalan city,2009,cows_heads,204.0,city
Naftalan city,2010,cows_heads,152.0,city
Naftalan city,2011,cows_heads,195.0,city
Naftalan city,2012,cows_heads,234.0,city
Naftalan city,2013,cows_heads,260.0,city
Naftalan city,2014,cows_heads,226.0,city
Naftalan city,2015,cows_heads,228.0,city
Naftalan city,2016,cows_heads,227.0,city
Naftalan city,2017,cows_heads,205.0,city
Naftalan city,2018,cows_heads,239.0,city
Naftalan city,2019,cows_heads,238.0,city
Naftalan city,2020,cows_heads,229.0,city
Naftalan city,2021,cows_heads,230.0,city
Naftalan city,2022,cows_heads,230.0,city
Naftalan city,2023,cows_heads,246.0,city
Naftalan city,2024,cows_heads,291.0,city
Dashkasan district,2000,cows_heads,12617.0,district
Dashkasan district,2001,cows_heads,13415.0,district
Dashkasan district,2002,cows_heads,11736.0,district
Dashkasan district,2003,cows_heads,12559.0,district
Dashkasan district,2004,cows_heads,12839.0,district
Dashkasan district,2005,cows_heads,14093.0,district
Dashkasan district,2006,cows_heads,12351.0,district
Dashkasan district,2007,cows_heads,12523.0,district
Dashkasan district,2008,cows_heads,12777.0,district
Dashkasan district,2009,cows_heads,13137.0,district
Dashkasan district,2010,cows_heads,13375.0,district
Dashkasan district,2011,cows_heads,13584.0,district
Dashkasan district,2012,cows_heads,13792.0,district
Dashkasan district,2013,cows_heads,14015.0,district
Dashkasan district,2014,cows_heads,13870.0,district
Dashkasan district,2015,cows_heads,13199.0,district
Dashkasan district,2016,cows_heads,13436.0,district
Dashkasan district,2017,cows_heads,12307.0,district
Dashkasan district,2018,cows_heads,11470.0,district
Dashkasan district,2019,cows_heads,10639.0,district
Dashkasan district,2020,cows_heads,11539.0,district
Dashkasan district,2021,cows_heads,10336.0,district
Dashkasan district,2022,cows_heads,9955.0,district
Dashkasan district,2023,cows_heads,9944.0,district
Dashkasan district,2024,cows_heads,9950.0,district
Goranboy district,2000,cows_heads,11804.0,district
Goranboy district,2001,cows_heads,12147.0,district
Goranboy district,2002,cows_heads,13150.0,district
Goranboy district,2003,cows_heads,14192.0,district
Goranboy district,2004,cows_heads,15388.0,district
Goranboy district,2005,cows_heads,15442.0,district
Goranboy district,2006,cows_heads,16507.0,district
Goranboy district,2007,cows_heads,17976.0,district
Goranboy district,2008,cows_heads,18699.0,district
Goranboy district,2009,cows_heads,18861.0,district
Goranboy district,2010,cows_heads,19626.0,district
Goranboy district,2011,cows_heads,19945.0,district
Goranboy district,2012,cows_heads,20929.0,district
Goranboy district,2013,cows_heads,21238.0,district
Goranboy district,2014,cows_heads,20304.0,district
Goranboy district,2015,cows_heads,20177.0,district
Goranboy district,2016,cows_heads,20375.0,district
Goranboy district,2017,cows_heads,20656.0,district
Goranboy district,2018,cows_heads,19370.0,district
Goranboy district,2019,cows_heads,20064.0,district
Goranboy district,2020,cows_heads,20167.0,district
Goranboy district,2021,cows_heads,19932.0,district
Goranboy district,2022,cows_heads,20006.0,district
Goranboy district,2023,cows_heads,17197.0,district
Goranboy district,2024,cows_heads,16666.0,district
Goygol district,2000,cows_heads,6090.0,district
Goygol district,2001,cows_heads,7177.0,district
Goygol district,2002,cows_heads,7588.0,district
Goygol district,2003,cows_heads,8630.0,district
Goygol district,2004,cows_heads,8963.0,district
Goygol district,2005,cows_heads,9139.0,district
Goygol district,2006,cows_heads,9410.0,district
Goygol district,2007,cows_heads,9602.0,district
Goygol district,2008,cows_heads,9656.0,district
Goygol district,2009,cows_heads,9689.0,district
Goygol district,2010,cows_heads,9682.0,district
Goygol district,2011,cows_heads,9724.0,district
Goygol district,2012,cows_heads,9830.0,district
Goygol district,2013,cows_heads,9866.0,district
Goygol district,2014,cows_heads,9897.0,district
Goygol district,2015,cows_heads,9928.0,district
Goygol district,2016,cows_heads,9944.0,district
Goygol district,2017,cows_heads,9972.0,district
Goygol district,2018,cows_heads,9984.0,district
Goygol district,2019,cows_heads,9975.0,district
Goygol district,2020,cows_heads,9972.0,district
Goygol district,2021,cows_heads,9726.0,district
Goygol district,2022,cows_heads,9680.0,district
Goygol district,2023,cows_heads,9869.0,district
Goygol district,2024,cows_heads,9817.0,district
Samukh district,2000,cows_heads,6031.0,district
Samukh district,2001,cows_heads,6340.0,district
Samukh district,2002,cows_heads,6531.0,district
Samukh district,2003,cows_heads,6813.0,district
Samukh district,2004,cows_heads,7279.0,district
Samukh district,2005,cows_heads,7416.0,district
Samukh district,2006,cows_heads,7720.0,district
Samukh district,2007,cows_heads,8089.0,district
Samukh district,2008,cows_heads,8516.0,district
Samukh district,2009,cows_heads,8554.0,district
Samukh district,2010,cows_heads,8793.0,district
Samukh district,2011,cows_heads,8951.0,district
Samukh district,2012,cows_heads,9018.0,district
Samukh district,2013,cows_heads,9144.0,district
Samukh district,2014,cows_heads,9220.0,district
Samukh district,2015,cows_heads,9346.0,district
Samukh district,2016,cows_heads,11256.0,district
Samukh district,2017,cows_heads,10964.0,district
Samukh district,2018,cows_heads,11572.0,district
Samukh district,2019,cows_heads,11414.0,district
Samukh district,2020,cows_heads,11075.0,district
Samukh district,2021,cows_heads,10672.0,district
Samukh district,2022,cows_heads,10395.0,district
Samukh district,2023,cows_heads,10447.0,district
Samukh district,2024,cows_heads,10586.0,district
Karabakh economic region,2000,cows_heads,73022.0,economic_region
Karabakh economic region,2001,cows_heads,77185.0,economic_region
Karabakh economic region,2002,cows_heads,84516.0,economic_region
Karabakh economic region,2003,cows_heads,88014.0,economic_region
Karabakh economic region,2004,cows_heads,92121.0,economic_region
Karabakh economic region,2005,cows_heads,93443.0,economic_region
Karabakh economic region,2006,cows_heads,97375.0,economic_region
Karabakh economic region,2007,cows_heads,102732.0,economic_region
Karabakh economic region,2008,cows_heads,105735.0,economic_region
Karabakh economic region,2009,cows_heads,108442.0,economic_region
Karabakh economic region,2010,cows_heads,110138.0,economic_region
Karabakh economic region,2011,cows_heads,112531.0,economic_region
Karabakh economic region,2012,cows_heads,117398.0,economic_region
Karabakh economic region,2013,cows_heads,120584.0,economic_region
Karabakh economic region,2014,cows_heads,122565.0,economic_region
Karabakh economic region,2015,cows_heads,123585.0,economic_region
Karabakh economic region,2016,cows_heads,125650.0,economic_region
Karabakh economic region,2017,cows_heads,126989.0,economic_region
Karabakh economic region,2018,cows_heads,128712.0,economic_region
Karabakh economic region,2019,cows_heads,129415.0,economic_region
Karabakh economic region,2020,cows_heads,129415.0,economic_region
Karabakh economic region,2021,cows_heads,132778.0,economic_region
Karabakh economic region,2022,cows_heads,140462.0,economic_region
Karabakh economic region,2023,cows_heads,144904.0,economic_region
Karabakh economic region,2024,cows_heads,155333.0,economic_region
Khankandi city,2000,cows_heads,,city
Khankandi city,2001,cows_heads,,city
Khankandi city,2002,cows_heads,,city
Khankandi city,2003,cows_heads,,city
Khankandi city,2004,cows_heads,,city
Khankandi city,2005,cows_heads,,city
Khankandi city,2006,cows_heads,,city
Khankandi city,2007,cows_heads,,city
Khankandi city,2008,cows_heads,,city
Khankandi city,2009,cows_heads,,city
Khankandi city,2010,cows_heads,,city
Khankandi city,2011,cows_heads,,city
Khankandi city,2012,cows_heads,,city
Khankandi city,2013,cows_heads,,city
Khankandi city,2014,cows_heads,,city
Khankandi city,2015,cows_heads,,city
Khankandi city,2016,cows_heads,,city
Khankandi city,2017,cows_heads,,city
Khankandi city,2018,cows_heads,,city
Khankandi city,2019,cows_heads,,city
Khankandi city,2020,cows_heads,,city
Khankandi city,2021,cows_heads,,city
Khankandi city,2022,cows_heads,,city
Khankandi city,2023,cows_heads,,city
Khankandi city,2024,cows_heads,,city
Aghjabadi district,2000,cows_heads,28218.0,district
Aghjabadi district,2001,cows_heads,29174.0,district
Aghjabadi district,2002,cows_heads,29874.0,district
Aghjabadi district,2003,cows_heads,30202.0,district
Aghjabadi district,2004,cows_heads,32651.0,district
Aghjabadi district,2005,cows_heads,32948.0,district
Aghjabadi district,2006,cows_heads,33536.0,district
Aghjabadi district,2007,cows_heads,33450.0,district
Aghjabadi district,2008,cows_heads,33610.0,district
Aghjabadi district,2009,cows_heads,34187.0,district
Aghjabadi district,2010,cows_heads,34220.0,district
Aghjabadi district,2011,cows_heads,34777.0,district
Aghjabadi district,2012,cows_heads,36664.0,district
Aghjabadi district,2013,cows_heads,36705.0,district
Aghjabadi district,2014,cows_heads,37020.0,district
Aghjabadi district,2015,cows_heads,37158.0,district
Aghjabadi district,2016,cows_heads,38429.0,district
Aghjabadi district,2017,cows_heads,38680.0,district
Aghjabadi district,2018,cows_heads,38463.0,district
Aghjabadi district,2019,cows_heads,38572.0,district
Aghjabadi district,2020,cows_heads,38251.0,district
Aghjabadi district,2021,cows_heads,38467.0,district
Aghjabadi district,2022,cows_heads,42610.0,district
Aghjabadi district,2023,cows_heads,46658.0,district
Aghjabadi district,2024,cows_heads,50276.0,district
Aghdam district,2000,cows_heads,10263.0,district
Aghdam district,2001,cows_heads,10689.0,district
Aghdam district,2002,cows_heads,11898.0,district
Aghdam district,2003,cows_heads,12481.0,district
Aghdam district,2004,cows_heads,12937.0,district
Aghdam district,2005,cows_heads,13499.0,district
Aghdam district,2006,cows_heads,13810.0,district
Aghdam district,2007,cows_heads,13865.0,district
Aghdam district,2008,cows_heads,13901.0,district
Aghdam district,2009,cows_heads,14515.0,district
Aghdam district,2010,cows_heads,14528.0,district
Aghdam district,2011,cows_heads,14904.0,district
Aghdam district,2012,cows_heads,16527.0,district
Aghdam district,2013,cows_heads,17389.0,district
Aghdam district,2014,cows_heads,17879.0,district
Aghdam district,2015,cows_heads,18295.0,district
Aghdam district,2016,cows_heads,18596.0,district
Aghdam district,2017,cows_heads,18751.0,district
Aghdam district,2018,cows_heads,19059.0,district
Aghdam district,2019,cows_heads,19079.0,district
Aghdam district,2020,cows_heads,19484.0,district
Aghdam district,2021,cows_heads,20028.0,district
Aghdam district,2022,cows_heads,20612.0,district
Aghdam district,2023,cows_heads,21302.0,district
Aghdam district,2024,cows_heads,21870.0,district
Aghdara district,2000,cows_heads,,district
Aghdara district,2001,cows_heads,,district
Aghdara district,2002,cows_heads,,district
Aghdara district,2003,cows_heads,,district
Aghdara district,2004,cows_heads,,district
Aghdara district,2005,cows_heads,,district
Aghdara district,2006,cows_heads,,district
Aghdara district,2007,cows_heads,,district
Aghdara district,2008,cows_heads,,district
Aghdara district,2009,cows_heads,,district
Aghdara district,2010,cows_heads,,district
Aghdara district,2011,cows_heads,,district
Aghdara district,2012,cows_heads,,district
Aghdara district,2013,cows_heads,,district
Aghdara district,2014,cows_heads,,district
Aghdara district,2015,cows_heads,,district
Aghdara district,2016,cows_heads,,district
Aghdara district,2017,cows_heads,,district
Aghdara district,2018,cows_heads,,district
Aghdara district,2019,cows_heads,,district
Aghdara district,2020,cows_heads,,district
Aghdara district,2021,cows_heads,,district
Aghdara district,2022,cows_heads,,district
Aghdara district,2023,cows_heads,,district
Aghdara district,2024,cows_heads,2093.0,district
Barda district,2000,cows_heads,17741.0,district
Barda district,2001,cows_heads,19923.0,district
Barda district,2002,cows_heads,23900.0,district
Barda district,2003,cows_heads,24709.0,district
Barda district,2004,cows_heads,24987.0,district
Barda district,2005,cows_heads,25079.0,district
Barda district,2006,cows_heads,26409.0,district
Barda district,2007,cows_heads,29353.0,district
Barda district,2008,cows_heads,30416.0,district
Barda district,2009,cows_heads,31186.0,district
Barda district,2010,cows_heads,31714.0,district
Barda district,2011,cows_heads,32829.0,district
Barda district,2012,cows_heads,33809.0,district
Barda district,2013,cows_heads,35803.0,district
Barda district,2014,cows_heads,36758.0,district
Barda district,2015,cows_heads,36852.0,district
Barda district,2016,cows_heads,37150.0,district
Barda district,2017,cows_heads,38294.0,district
Barda district,2018,cows_heads,39542.0,district
Barda district,2019,cows_heads,39380.0,district
Barda district,2020,cows_heads,39321.0,district
Barda district,2021,cows_heads,41443.0,district
Barda district,2022,cows_heads,44064.0,district
Barda district,2023,cows_heads,45218.0,district
Barda district,2024,cows_heads,48023.0,district
Fuzuli district,2000,cows_heads,6259.0,district
Fuzuli district,2001,cows_heads,6414.0,district
Fuzuli district,2002,cows_heads,7114.0,district
Fuzuli district,2003,cows_heads,7645.0,district
Fuzuli district,2004,cows_heads,7985.0,district
Fuzuli district,2005,cows_heads,7731.0,district
Fuzuli district,2006,cows_heads,8978.0,district
Fuzuli district,2007,cows_heads,11003.0,district
Fuzuli district,2008,cows_heads,12729.0,district
Fuzuli district,2009,cows_heads,13347.0,district
Fuzuli district,2010,cows_heads,13757.0,district
Fuzuli district,2011,cows_heads,13988.0,district
Fuzuli district,2012,cows_heads,13999.0,district
Fuzuli district,2013,cows_heads,14049.0,district
Fuzuli district,2014,cows_heads,14626.0,district
Fuzuli district,2015,cows_heads,14821.0,district
Fuzuli district,2016,cows_heads,14992.0,district
Fuzuli district,2017,cows_heads,15067.0,district
Fuzuli district,2018,cows_heads,15195.0,district
Fuzuli district,2019,cows_heads,15306.0,district
Fuzuli district,2020,cows_heads,15350.0,district
Fuzuli district,2021,cows_heads,15349.0,district
Fuzuli district,2022,cows_heads,15412.0,district
Fuzuli district,2023,cows_heads,12770.0,district
Fuzuli district,2024,cows_heads,13705.0,district
Khojaly district,2000,cows_heads,600.0,district
