region,region_type,year,cost_price_per_centner_milk_enterprises_manat,cost_price_per_centner_milk_private_manat,cows_dairy_buffaloes_stock_heads,cows_heads,fodder_sown_area_ha,labour_hours_per_centner_milk_enterprises,milk_production_tons,profitability_milk_enterprises_pct,profitability_milk_private_pct,selling_price_per_centner_milk_enterprises_manat,selling_price_per_centner_milk_private_manat,cost_milk,profitability,ln_milk,ln_cows,ln_fodder,post_conflict_district,post_2020,treatment,efficiency_sfa,efficiency_dea,super_efficiency_dea
Yevlakh district,district,2019,25.98,18.79,28427,24922,16167,51.4,37187,168,109.3,69.68,54.41,25.98,168,10.523714516819444,10.123506226502814,9.690727406601606,FALSE,FALSE,0,0.8151734966780961,0.40040942188954287,0.4004094218895428
Yevlakh district,district,2020,25.81,26.02,28450,25005,16442.5,49.1,37243,155.2,159.6,65.86,67.5,25.81,155.2,10.525219286685545,10.126831083853004,9.707624725175506,FALSE,FALSE,0,0.81476780732093,0.39929015586339206,0.39929015586339206
Yevlakh district,district,2021,25.84,26.03,30461,26493,16580,59,37352,145.8,161.7,59.3,62.72,25.84,145.8,10.528141736650772,10.184635826136912,9.715952428689286,FALSE,TRUE,0,0.8020818717819774,0.3735215300911931,0.37352153009119315
Yevlakh district,district,2022,26.36,26.44,30586,26423,16580,50.6,38062,180.2,157.1,86.3,70.32,26.36,180.2,10.546971688076972,10.181990121970616,9.715952428689286,FALSE,TRUE,0,0.806856359659236,0.40041045284261645,0.40041045284261656
Yevlakh district,district,2023,29.18,26.42,32613,28491,16600,54.9,38193,137.8,154.3,33.37,67.8,29.18,137.8,10.550407531729755,10.257343526911063,9.717157974344635,FALSE,TRUE,0,0.7893859305117774,0.27985545078347135,0.2798554507834714
Yevlakh district,district,2024,38.92,34.15,33240,29747,16630,35.4,38335,205.9,144.9,65.55,70.59,38.92,205.9,10.554118595992994,10.300483565552913,9.718963572186974,FALSE,TRUE,0,0.7792006424920447,0.35040066078514953,0.3504006607851494
Zagatala district,district,2005,16,18,27613,22667,6546,49.8,36862,37.5,NA,22,NA,16,37.5,10.514936489111568,10.028665401264357,8.786609455061125,FALSE,FALSE,0,0.8324278220639212,0.8507030335466762,0.8507030335466763
Zagatala district,district,2008,25.93,24,28340,24344,7062,48.4,38516,40,51.5,40,40,25.93,40,10.558829018360175,10.100040691576806,8.862483576488332,FALSE,FALSE,0,0.8263303010317418,0.6923273809595903,0.6923273809595902
Zagatala district,district,2009,20,34.92,28500,24998,8072,48,39657,21.6,15.8,26.37,40.74,20,21.6,10.58802275624751,10.126551100650167,8.996156562033445,FALSE,FALSE,0,0.8266622367486356,0.6832804557167854,0.6832804557167853
Zagatala district,district,2010,28.35,28.93,28800,25429,8091,39.5,40283,-18.2,24.1,23.3,49.7,28.35,-18.2,10.603684822708555,10.143645534009467,8.99850761180784,FALSE,FALSE,0,0.8261613607601808,0.684378267109279,0.6843782671092788
Zagatala district,district,2011,31.97,39,29088,25765,7915,47.9,40788,21.5,18.8,40,49,31.97,21.5,10.616143199484116,10.156772260762324,8.976514972315112,FALSE,FALSE,0,0.825832558516795,0.46445471607782757,0.4644547160778276
Zagatala district,district,2012,30.23,34.64,29380,26245,7721,49.7,41523,49.8,24.8,45.06,43,30.23,49.8,10.634002769564812,10.1752307736864,8.951699168308815,FALSE,FALSE,0,0.8254431995294143,0.4863772168223865,0.4863772168223865
Zagatala district,district,2013,33.63,38.4,29509,26559,7853,49,42651,22,24.2,43.8,51.2,33.63,22,10.660805999303808,10.187123952279158,8.968650903374874,FALSE,FALSE,0,0.8282119804729111,0.5036551417058233,0.5036551417058232
Zagatala district,district,2014,37.81,37.82,29618,26842,7715,48,42944,22.4,16,53.52,50.35,37.81,22.4,10.667652220331354,10.19772310395775,8.950921764797261,FALSE,FALSE,0,0.8273271895226518,0.5114068638632083,0.5114068638632083
Zagatala district,district,2015,35.05,36.67,29726,27079,7681,48,43179,35.5,23.5,55,50.66,35.05,35.5,10.67310954493078,10.206513798722508,8.946505025998682,FALSE,FALSE,0,0.826558457093511,0.500810492853225,0.5008104928532251
Zagatala district,district,2016,35.12,38.41,29763,27310,7681,48,43369,17.8,32.9,50,57.06,35.12,17.8,10.677500179150627,10.215008214467751,8.946505025998682,FALSE,FALSE,0,0.8256439394983092,0.43422092664889406,0.43422092664889395
Zagatala district,district,2017,34.94,40.7,29615,27258,7685,48,43495,5.3,15.8,40,55,34.94,5.3,10.680401267941642,10.213102334987457,8.947025655972697,FALSE,FALSE,0,0.8266100736116992,0.43575826138804663,0.43575826138804663
Zagatala district,district,2018,35.17,NA,29465,27251,7791,47.9,43590,10.7,NA,46.31,NA,35.17,10.7,10.682583045232438,10.21284549666577,8.960724500330858,FALSE,FALSE,0,0.8271042554939358,0.40333501787368625,0.4033350178736861
Zagatala district,district,2019,34.87,49.7,29410,27250,8260,48.1,43658,50,19.3,60,62.45,34.87,50,10.684141820534307,10.21280880009139,9.019179866515024,FALSE,FALSE,0,0.827482114868083,0.4280083446658049,0.42800834466580484
Zagatala district,district,2020,40,49.77,29376,27389,8275,48,43699,3.8,15.5,60,62.95,40,3.8,10.685080497526661,10.217896751915566,9.020994200245264,FALSE,FALSE,0,0.8266106544604188,0.42444154309336685,0.42444154309336685
Zagatala district,district,2021,50,49.1,28935,26972,8275,48,43857,11.3,30.2,50.07,76.82,50,11.3,10.688689620179726,10.202554569854472,9.020994200245264,FALSE,TRUE,0,0.8304608223581624,0.42719682279220533,0.4271968227922054
Zagatala district,district,2022,60,45.36,28599,26650,8275,48,44103,1.9,17.9,60,70,60,1.9,10.694283086332076,10.19054442959399,9.020994200245264,FALSE,TRUE,0,0.8339247985734398,0.45658782339402076,0.456587823394021
Zagatala district,district,2023,70,62.19,27990,26096,8275,48,44331,14.3,38.5,79.99,98.71,70,14.3,10.699439485571743,10.169537324860794,9.020994200245264,FALSE,TRUE,0,0.8389646808813167,0.3536415761781264,0.3536415761781264
Zagatala district,district,2024,70,88.58,27033,25199,8275,48,44462,11.1,22.2,100,110,70,11.1,10.702390170761937,10.13455959017246,9.020994200245264,FALSE,TRUE,0,0.8460115215319619,0.4753665986532438,0.4753665986532437
Zangilan district,district,2015,40,NA,626,626,98,50,459,50,NA,60,NA,40,50,6.129050210060545,6.439350371100098,4.584967478670572,TRUE,FALSE,0,0.6869418439692059,1,1.6405750798722043
Zangilan district,district,2017,68.46,NA,475,475,175,15.4,1163,9.4,NA,100,NA,68.46,9.4,7.0587581525186645,6.163314804034641,5.1647859739235145,TRUE,FALSE,0,0.9130894515735775,1,1.4319518002443112
Zardab district,district,2005,20,10.88,21963,18205,10939,50,20810,NA,47.2,NA,20,20,47.2,9.94318891938768,9.809451560609533,9.30008966411979,FALSE,FALSE,0,0.7564002205622051,0.4601691083955528,0.4601691083955527
Zardab district,district,2008,16.67,10.21,22272,19258,11357,50,21605,60,61.1,33.33,30.6,16.67,60,9.980680048366034,9.86568183780023,9.337589572891646,FALSE,FALSE,0,0.7504745133665298,0.3868148883859484,0.3868148883859484
Zardab district,district,2009,21.48,20,22366,19646,13348,48,21663,19.7,76.3,30.93,35,21.48,19.7,9.983361015119291,9.885629034234816,9.499121839871265,FALSE,FALSE,0,0.7457196283170293,0.3649163583435865,0.3649163583435865
Zardab district,district,2010,28.7,30.83,22564,19904,14353,48,21702,152.3,104.2,61.8,35,28.7,152.3,9.985159701180153,9.898675995538905,9.57171425857138,FALSE,FALSE,0,0.742539143506158,0.3949430951971417,0.39494309519714166
Zardab district,district,2011,30,29.07,22629,20037,16005,48,21806,105.9,47.5,70,50.1,30,105.9,9.989940440266327,9.905335843393745,9.680656452403964,FALSE,FALSE,0,0.7420807452855958,0.33176021969645725,0.33176021969645725
Zardab district,district,2012,30,29.9,22690,20196,16535,48,25066,142.6,47.1,82.21,50.2,30,142.6,10.129267625171467,9.913239843978806,9.713234625415893,FALSE,FALSE,0,0.7763193124779226,0.3734403440140241,0.3734403440140241
Zardab district,district,2013,25.96,28.77,22751,20376,15581,48,31766,43.1,47.9,53.5,50.2,25.96,43.1,10.366151814395101,9.922113016659292,9.653807502217354,FALSE,FALSE,0,0.826697715496489,0.46392063128722794,0.4639206312872279
Zardab district,district,2014,24.68,24.21,22792,20531,16576,47.8,31777,43.5,47.6,51.12,50.2,24.68,43.5,10.366498036641763,9.929691218032765,9.71571114505921,FALSE,FALSE,0,0.8252539387901566,0.4643181625627935,0.46431816256279346
Zardab district,district,2015,30,29.62,22828,20850,18570,48.3,31871,152.3,47.6,71.49,50.17,30,152.3,10.369451784390096,9.945109227226947,9.829302654346751,FALSE,FALSE,0,0.8227118449218332,0.4838214793949472,0.4838214793949472
Zardab district,district,2016,30.36,30.45,22853,20975,18100,48.2,31934,173.7,47.4,78.95,50.14,30.36,173.7,10.371426551899647,9.951086531335408,9.803667217253917,FALSE,FALSE,0,0.8217992592844322,0.42025085678542745,0.4202508567854273
Zardab district,district,2017,29.87,30.58,22867,21031,18612,48.1,31944,97.7,50.4,52,51.19,29.87,97.7,10.371739648743057,9.953752818683679,9.831561812964539,FALSE,FALSE,0,0.8213233113622416,0.4168335079908433,0.41683350799084323
Zardab district,district,2018,28.85,31.16,22873,21353,19497,48.1,31957,100.5,50.8,47.69,52.53,28.85,100.5,10.37214652814023,9.968947524007914,9.878015886562459,FALSE,FALSE,0,0.8181661739195726,0.3817050735056159,0.3817050735056159
Zardab district,district,2019,21.74,29.98,22885,21454,20611,47.8,31958,79.6,49.1,40,50.7,21.74,79.6,10.372177819699333,9.973666387157374,9.933580192843298,FALSE,FALSE,0,0.817204770125745,0.4016984413393415,0.40169844133934157
Zardab district,district,2020,43,41.05,22909,21487,17514.3,34.5,31960,16.3,10.9,50,50.9,43,16.3,10.37224039988021,9.975203380077728,9.770772969089288,FALSE,FALSE,0,0.8166790461422067,0.4021774468359225,0.40217744683592244
Zardab district,district,2021,32.09,43.01,22919,21760,17440,34.5,31963,55.8,10.1,50,50.63,32.09,55.8,10.372334262809115,9.987828700969878,9.76652169746297,FALSE,TRUE,0,0.8138847843966279,0.39283672635636196,0.39283672635636196
Zardab district,district,2022,43,42.45,22972,21895,15495,34.5,31965,16.3,10.2,50,50.58,43,16.3,10.372396833200828,9.9940135792355,9.648272670221848,FALSE,TRUE,0,0.8123575751084579,0.41001618495378145,0.41001618495378134
Zardab district,district,2023,43,43.2,22475,21436,13364,34.5,31973,23.1,10.2,56.46,50.58,43,23.1,10.37264707562448,9.972827030614742,9.500319803476646,FALSE,TRUE,0,0.8169550120130287,0.312620035658138,0.312620035658138
Zardab district,district,2024,43.25,NA,21795,20983,14085,34.5,31974,23.4,NA,56.46,NA,43.25,23.4,10.372678351524836,9.951467865054695,9.552865680310473,FALSE,TRUE,0,0.8216695242568703,0.41979559515581016,0.41979559515581016
